id,ra,dec,hi_size,line_flux_integral,central_freq,pa,i,w20
115,179.92788696289062,-30.1839599609375,13.746267689242869,103.1498972904524,1138027136.0,125.73165893554688,63.113887786865234,299.2579261573092
116,179.91114807128906,-29.882909774780277,16.954047051812598,98.08816391478024,1125399168.0,186.10565185546875,53.358680725097656,504.5338487448288
117,180.10992431640625,-29.857440948486328,13.668276073035162,95.48620899957932,1120010880.0,144.70401000976562,58.968746185302734,294.8488525397684
118,179.91015625,-30.17814826965332,16.242408092403764,115.4794041143491,1137584128.0,81.74685668945312,80.87027740478516,581.1895158917184
119,180.19515991210935,-30.21912956237793,15.487119483488708,103.08962606044544,1120026880.0,70.10521697998047,40.23316955566406,353.8889229689505
120,179.79286193847656,-29.981420516967773,14.44625875933859,104.23158375794014,1114355840.0,316.41241455078125,64.36009216308594,320.839309883287
121,180.2462158203125,-29.82740974426269,18.592437437415207,114.9572443453894,1119376384.0,238.26821899414065,35.76042556762695,389.06778892452434
122,179.7316436767578,-29.984750747680664,21.283037651554373,164.59928725264504,1145060992.0,351.13360595703125,53.14365005493164,544.4382244723516
123,180.03236389160156,-30.01286125183105,23.810587486998298,166.8029519653592,1145570816.0,127.32089233398438,72.13525390625,337.74528896313484
124,179.89427185058594,-30.101882934570312,23.51218656965163,166.26092534326924,1137563136.0,87.6877212524414,38.627811431884766,395.4710624408018
125,179.76075744628906,-29.913440704345703,17.66687819588979,149.88108374145312,1121866112.0,90.7274169921875,87.62921905517578,558.3365994133552
126,180.25021362304688,-29.967220306396484,24.579566316855725,174.38707742978622,1126808960.0,62.107688903808594,33.95269012451172,367.8860595723792
127,179.7897491455078,-30.13121032714844,24.361358770456423,183.80720190707663,1123033344.0,313.474853515625,69.0820083618164,353.1229611435388
128,180.09771728515625,-29.801000595092773,25.09746589076405,188.5757109727148,1114165248.0,87.38945770263672,78.99885559082031,380.9870185590455
129,179.82937622070312,-30.03167724609375,29.419230985437085,265.68880769242804,1122635648.0,45.05381774902344,78.9703140258789,406.16699343228873
130,179.79489135742188,-29.90855026245117,39.77877927006476,446.5794903512234,1122020224.0,246.47802734375,48.21644973754883,513.4913079469239
131,180.2657012939453,-30.200618743896484,4.422508284509227,12.790890648979978,1113048320.0,282.8954467773437,38.83611679077149,155.20880584146232
132,179.9924774169922,-30.19164276123047,5.332598901014574,12.68536095974274,1108667392.0,67.77011108398438,50.34633255004883,215.2612662050009
133,180.27719116210935,-29.91476058959961,7.54134257573146,13.076462542335676,1108565248.0,244.75299072265625,37.0161361694336,268.7106553146399
134,180.01327514648438,-29.93700408935547,8.223181566274043,14.088771122246095,1111509120.0,103.76570129394533,18.42220687866211,209.01517730616013
135,180.006103515625,-29.91082000732422,6.556116374325281,13.980172752397852,1110025856.0,73.34954833984375,69.78789520263672,178.6998376596557
136,179.9078826904297,-30.11327171325684,6.228413135660437,12.609969310670696,1098204672.0,11.137298583984377,67.73976135253906,219.85268670006735
137,179.9642791748047,-29.837980270385746,6.992348646861199,14.254362280683743,1111150336.0,80.66171264648438,68.31673431396484,338.11991943259767
138,180.09368896484375,-30.20962142944336,4.977131683229136,14.566059843971132,1113382656.0,338.10906982421875,87.28518676757812,242.66189066386983
139,180.2532196044922,-29.812767028808597,6.350516320874023,13.333064239561203,1102929024.0,28.7882080078125,71.6114730834961,225.95512588953815
140,179.8657684326172,-30.134565353393555,7.805067924215723,12.814725574590236,1097685248.0,129.0643768310547,62.94071578979492,183.84015440220733
141,179.9359588623047,-30.20908546447754,6.694378971065571,14.654785369713082,1111696128.0,328.1522521972656,70.5694351196289,180.9350332848138
142,180.07669067382812,-30.079776763916016,7.201887015384548,13.504698001444304,1101716608.0,10.534332275390623,87.92398834228516,190.49677758364487
143,179.91534423828125,-29.88170051574707,8.07602841915478,15.261737479827548,1114009728.0,284.1464233398437,32.51670455932617,246.82453867060408
144,179.84451293945312,-30.195919036865234,8.107740904670344,14.061994548035386,1102565376.0,297.4740600585937,56.34222412109375,174.5660994318829
145,179.83021545410156,-30.14382743835449,5.990431092940925,14.048672172352884,1097541888.0,154.93048095703125,9.488292694091797,78.71181660428428
146,180.2469482421875,-29.9782657623291,7.3255305537883135,16.080866590922845,1110893184.0,296.22100830078125,89.65166473388672,221.2328393295716
147,179.73965454101562,-30.210983276367188,4.508429011870031,12.655618293844938,1084859008.0,73.80323791503906,52.12591171264648,142.55414375216856
148,180.17552185058597,-29.913450241088867,8.321398045862859,15.899450734871449,1109229184.0,234.0570373535156,34.43457794189453,264.7928916772948
149,180.2727203369141,-30.097291946411133,6.869117015213269,14.729763724633884,1099519744.0,86.77645874023438,70.33014678955078,186.01586122824585
150,180.00869750976562,-29.87778091430664,4.815908496730866,15.342448155552995,1101628544.0,339.849853515625,57.69316482543945,153.27216267536593
151,179.87225341796875,-29.98884010314941,8.129511402390053,14.271362856813369,1092592128.0,318.11212158203125,46.43680953979492,341.3118258364371
152,179.90411376953125,-30.12091445922852,6.437903732605666,15.459674721517777,1101290368.0,251.89675903320312,63.43915939331055,260.37062247775947
153,179.78709411621094,-29.761159896850582,7.069933275965354,15.817329789297412,1103457408.0,49.31005859375,67.69505310058594,184.4375356027776
154,179.9036102294922,-29.755830764770508,4.922219163998872,14.892371760770944,1095396224.0,191.2868194580078,53.48609161376953,189.47050353789407
155,180.12281799316406,-30.06082344055176,8.06300978316039,12.637408905680072,1077152768.0,291.2485046386719,63.21726989746094,192.1761014562884
156,180.0694122314453,-29.755630493164062,4.75172583230064,13.175562634821064,1081281280.0,209.1009826660156,51.7435302734375,185.4940410631006
157,180.007080078125,-30.124317169189453,8.343626172135213,16.910191406885243,1108370688.0,345.93072509765625,81.22795104980469,192.98990374846804
158,179.95404052734375,-30.08704948425293,7.722077027233188,12.873849082476609,1076287616.0,19.556610107421875,79.57588195800781,193.02036922790845
159,180.1280517578125,-30.21619033813477,7.19471242158767,17.371136070179055,1108246912.0,354.3913879394531,67.14806365966797,231.45171340446427
160,180.14747619628903,-29.96253967285156,7.928490952744481,16.251066509360644,1100821760.0,23.1348876953125,89.20929718017578,199.84892421321624
161,180.13491821289062,-30.026803970336918,5.1111158409521575,16.4292775785136,1101896064.0,132.7955322265625,54.74216079711914,194.2181601695151
162,180.2795867919922,-30.01443672180176,7.689710399269302,17.49644012642149,1107998848.0,167.4464111328125,84.86476135253906,226.4880390809268
163,180.08242797851562,-30.165027618408203,8.027353864639819,13.590519182497312,1079557248.0,322.49627685546875,74.83360290527344,367.2569516510886
164,180.257568359375,-29.78321075439453,9.169410827164024,16.768220905243844,1100927616.0,188.44952392578125,31.27317237854004,363.0566425313946
165,179.89602661132812,-29.95335960388184,8.659059510101391,18.252427325928995,1109343616.0,179.68817138671875,81.91593170166016,196.53144126157017
166,180.2481842041016,-30.146631240844727,7.369118687338841,14.040589905240912,1079762304.0,174.97109985351562,68.6474838256836,362.2934052955957
167,180.19224548339844,-29.86928939819336,7.994032397898951,18.392197629235127,1109094144.0,312.3160705566406,71.13031005859375,368.1342446677316
168,180.23399353027344,-29.980619430541992,5.223108092795472,18.43061425385365,1108122368.0,93.71398162841795,50.80989074707031,145.8782237450205
169,180.104248046875,-30.09370422363281,8.323160458581764,18.26780687386336,1106638336.0,313.0966186523437,80.15704345703125,200.0916895636269
170,180.1652374267578,-29.961639404296875,6.735666028044923,18.728783178196046,1108004864.0,128.541748046875,17.199438095092773,139.69486048836572
171,180.1385498046875,-29.90911102294922,7.486511683391218,16.745281282933593,1095702400.0,51.54588317871094,44.07646179199219,189.4734176180968
172,179.7811279296875,-30.0679874420166,7.429656188630727,14.913059148067347,1081304320.0,90.2601547241211,65.4498291015625,248.6439211977403
173,180.00347900390625,-29.891189575195312,9.040923607838144,19.113168341925714,1108208128.0,248.9267578125,75.13994598388672,374.973506178209
174,180.1449432373047,-29.97981071472168,6.401464995959423,15.081660704476423,1077012224.0,108.18778228759766,21.98168563842773,177.4061591789397
175,180.22802734375,-30.144363403320312,5.32129802663393,18.51692362544111,1099596288.0,74.93663024902344,49.26431274414063,145.8836652270735
176,179.7904052734375,-30.19052124023437,7.910738187153993,19.81138730197868,1104747392.0,2.883575439453125,71.67973327636719,199.2166067054197
177,179.88084411621094,-29.98314476013184,9.123429077814528,17.7947953419842,1091129216.0,294.3070678710937,45.294044494628906,354.6394563977166
178,180.23492431640625,-30.08816719055176,7.150231267728081,20.643047347629512,1106932480.0,66.73199462890625,79.72534942626953,408.5024711391656
179,180.00881958007812,-30.150285720825195,5.591173736800278,19.35024431452896,1098590208.0,23.52197265625,51.109825134277344,194.45043771514509
180,179.8289337158203,-29.914329528808597,8.14629633422379,22.3240756237252,1113734528.0,185.8723602294922,46.75494766235352,327.9031531009051
181,180.0885009765625,-30.074363708496094,8.439485171499989,20.855994663478636,1106178176.0,305.61199951171875,89.5215835571289,238.3543763031152
182,180.0570526123047,-30.16215133666992,7.385291957627226,16.41939386855453,1079659648.0,20.5560302734375,73.89250183105469,253.480762491816
183,179.8590087890625,-29.86570930480957,8.83303048927977,20.20691866715533,1102434048.0,186.7129821777344,84.19535827636719,209.01776626540752
184,179.79881286621094,-30.15641021728516,9.597464578329705,20.68349635758429,1104749952.0,29.993453979492188,39.13024139404297,317.58418867972085
185,179.7656707763672,-29.8593807220459,5.3789683574200735,16.845343274500912,1081964160.0,157.20516967773438,57.42249298095703,210.63241476553696
186,180.1299285888672,-29.828479766845703,9.694745681030811,22.19533298402722,1111596160.0,324.7364501953125,74.72261047363281,385.1823024785412
187,180.2591094970703,-29.829879760742188,9.541128233576316,20.18929948203459,1101368064.0,162.5561981201172,37.518333435058594,307.275546183552
188,180.2124481201172,-29.94652938842773,9.468062635175404,21.70432691163675,1108827520.0,321.8401794433594,84.89981079101562,206.4887103186244
189,180.2359771728516,-29.83978080749512,11.904360213568486,20.34741989814271,1101635456.0,107.89732360839844,51.88623046875,335.7716027703022
190,180.1703186035156,-29.852149963378903,8.172424771810947,22.67489573980573,1112715392.0,268.1380615234375,76.46038818359375,257.648043470262
191,179.88543701171875,-29.98756980895996,7.848947328114887,16.284413808446367,1076139904.0,321.0071105957031,66.82487487792969,259.61510753230266
192,179.99842834472656,-30.153818130493164,8.971022253351611,16.929632928098687,1080020096.0,247.38360595703125,78.86666870117188,393.54565088263706
193,179.9957733154297,-30.05463409423828,9.427469508705569,23.005892960406484,1112673664.0,200.11346435546875,62.14842987060547,402.32741267986125
194,179.97921752929688,-29.785310745239254,7.928280507750821,20.28666407705202,1098820480.0,93.62274169921876,78.24160766601562,260.59516224972833
195,179.97816467285156,-29.9619197845459,9.164030452196847,17.26727186752438,1080885504.0,49.552032470703125,38.68545150756836,317.4928078157922
196,180.1700897216797,-29.816329956054688,6.708200800920968,16.402606369694087,1074966400.0,185.7357177734375,8.983844757080078,83.36089312372786
197,179.85928344726562,-29.87557029724121,6.68255470208917,16.130084717436883,1072549888.0,142.28866577148438,19.07552146911621,160.07175874374772
198,180.23141479492188,-29.76460075378418,5.841653212479517,21.196473113712088,1102148352.0,32.464263916015625,46.5083122253418,207.06075628523465
199,179.9483642578125,-29.87278938293457,9.09241453845541,16.572844549779273,1074155904.0,126.73004150390624,38.83365631103516,319.95722362097735
200,180.1398162841797,-30.00372886657715,9.691855080168096,22.65095607235078,1107990272.0,231.80886840820312,81.73390197753906,207.76265423771005
201,180.01644897460938,-30.135412216186523,10.48095701557217,22.1485586632984,1105250304.0,178.89047241210938,17.480676651000977,225.6024751359896
202,180.24366760253903,-29.847530364990234,7.121253001396003,19.665682177591076,1091899904.0,22.35546875,14.119672775268556,122.88107421286315
203,179.85044860839844,-29.913419723510746,7.587963929091323,16.88022036995476,1073004416.0,206.78912353515625,72.9695816040039,257.7107632603479
204,180.11715698242188,-29.8584098815918,6.055971619538175,23.53451478351604,1109080320.0,178.9790496826172,56.55274200439453,213.05419517268064
205,180.22244262695312,-30.162328720092773,8.382562408646622,21.79670910660215,1099909632.0,96.39395141601562,67.02806091308594,200.18638448784785
206,180.10464477539062,-29.876449584960938,5.5441667635291125,17.07430907270224,1072086080.0,235.56497192382807,38.53532791137695,181.43181894962368
207,180.2518310546875,-29.867170333862305,10.606118830943744,22.22260447970486,1099917312.0,135.33714294433594,31.11423683166504,388.12436022648205
208,180.2474822998047,-30.118955612182617,6.112061610542723,22.99211009645177,1100168704.0,300.49822998046875,36.83544158935547,176.85631185252308
209,179.9308319091797,-29.77366065979004,7.678510838789484,24.845585359537083,1107278464.0,128.68759155273438,38.126930236816406,246.12729123676428
210,180.1243896484375,-29.768930435180664,8.687559747765128,25.16329341782105,1108483072.0,34.520660400390625,77.9876937866211,268.4859789350495
